 ordergroup |  ordergroupmember   |   uom    |  qty  | unroundedqty | type |   source   |   dest    | currencysw 
 2820092891 |                     |     1356 |   6900 |          6900 |    3 | 3416106901 | 2820082196 |          1
 2820092891 | OOPT-CUR416.16-OGM1 | 41616002 |     51 |            51 |    1 | 3416106901 | 2820082196 |          0
 2820092891 | OOPT-CUR416.16-OGM1 | 41616002 |     51 |            51 |    2 | 3416106901 | 2820082196 |          0
 2820092891 | OOPT-CUR416.16-OGM1 | 41616002 |     51 |            51 |    3 | 3416106901 | 2820082196 |          0
 2820092891 | OOPT-CUR416.16-OGM1 |     1356 |   3825 |          3825 |    1 | 3416106901 | 2820082196 |          1
 2820092891 | OOPT-CUR416.16-OGM1 |     1356 |   3825 |          3825 |    2 | 3416106901 | 2820082196 |          1
 2820092891 | OOPT-CUR416.16-OGM1 |     1356 |   3825 |          3825 |    3 | 3416106901 | 2820082196 |          1
 2820092891 | OOPT-CUR416.16-OGM2 | 41616002 |     41 |            41 |    1 | 3416106901 | 2820082196 |          0
 2820092891 | OOPT-CUR416.16-OGM2 | 41616002 |     41 |            41 |    2 | 3416106901 | 2820082196 |          0
 2820092891 | OOPT-CUR416.16-OGM2 | 41616002 |     41 |            41 |    3 | 3416106901 | 2820082196 |          0
 2820092891 | OOPT-CUR416.16-OGM2 |     1356 |   3075 |          3075 |    1 | 3416106901 | 2820082196 |          1
 2820092891 | OOPT-CUR416.16-OGM2 |     1356 |   3075 |          3075 |    2 | 3416106901 | 2820082196 |          1
 2820092891 | OOPT-CUR416.16-OGM2 |     1356 |   3075 |          3075 |    3 | 3416106901 | 2820082196 |          1
 2821016412 |                     |     1356 |      0 |             0 |    1 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     1356 |      0 |             0 |    2 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     1356 |      0 |             0 |    3 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     1978 |      0 |             0 |    1 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     1978 |      0 |             0 |    2 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     1978 |      0 |             0 |    3 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2121 |      0 |             0 |    1 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2121 |      0 |             0 |    2 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2121 |      0 |             0 |    3 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2122 |      0 |             0 |    1 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2122 |      0 |             0 |    2 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2122 |      0 |             0 |    3 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2123 |      0 |             0 |    1 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2123 |      0 |             0 |    2 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2123 |      0 |             0 |    3 | 3416136692 | 2821005717 |          1
 2821016412 |                     | 41617002 |      0 |             0 |    1 | 3416136692 | 2821005717 |          0
 2821016412 |                     | 41617002 |      0 |             0 |    2 | 3416136692 | 2821005717 |          0
 2821016412 |                     | 41617002 |      0 |             0 |    3 | 3416136692 | 2821005717 |          0
 2821016412 |                     | 41617003 |      0 |             0 |    1 | 3416136692 | 2821005717 |          0
 2821016412 |                     | 41617003 |      0 |             0 |    2 | 3416136692 | 2821005717 |          0
 2821016412 |                     | 41617003 |      0 |             0 |    3 | 3416136692 | 2821005717 |          0
 2821016412 |                     |     2122 |   27.2 |          27.2 |  101 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2122 |   27.2 |          27.2 |  102 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2122 |   27.2 |          27.2 |  103 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     1978 |   28.8 |          28.8 |  101 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     1978 |   28.8 |          28.8 |  102 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     1978 |   28.8 |          28.8 |  103 | 3416136692 | 2821005717 |          1
 2821016412 |                     | 41617002 |     32 |            32 |  101 | 3416136692 | 2821005717 |          0
 2821016412 |                     | 41617002 |     32 |            32 |  102 | 3416136692 | 2821005717 |          0
 2821016412 |                     | 41617002 |     32 |            32 |  103 | 3416136692 | 2821005717 |          0
 2821016412 |                     |     2123 |     36 |            36 |  101 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2123 |     36 |            36 |  102 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2123 |     36 |            36 |  103 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2121 |   38.4 |          38.4 |  101 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2121 |   38.4 |          38.4 |  102 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     2121 |   38.4 |          38.4 |  103 | 3416136692 | 2821005717 |          1
 2821016412 |                     | 41617003 |    146 |           146 |  101 | 3416136692 | 2821005717 |          0
 2821016412 |                     | 41617003 |    146 |           146 |  102 | 3416136692 | 2821005717 |          0
 2821016412 |                     | 41617003 |    146 |           146 |  103 | 3416136692 | 2821005717 |          0
 2821016412 |                     |     1356 |   2400 |          2400 |  101 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     1356 |   2400 |          2400 |  102 | 3416136692 | 2821005717 |          1
 2821016412 |                     |     1356 |   2400 |          2400 |  103 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 |     2122 |  17.85 |         17.85 |    1 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 |     2122 |  17.85 |         17.85 |    2 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 |     2122 |  17.85 |         17.85 |    3 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 |     1978 |   18.9 |          18.9 |    1 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 |     1978 |   18.9 |          18.9 |    2 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 |     1978 |   18.9 |          18.9 |    3 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 | 41617002 |     21 |            21 |    1 | 3416136692 | 2821005717 |          0
 2821016412 | OOPT-CUR416.17-OGM1 | 41617002 |     21 |            21 |    2 | 3416136692 | 2821005717 |          0
 2821016412 | OOPT-CUR416.17-OGM1 | 41617002 |     21 |            21 |    3 | 3416136692 | 2821005717 |          0
 2821016412 | OOPT-CUR416.17-OGM1 |     2123 | 23.625 |        23.625 |    1 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 |     2123 | 23.625 |        23.625 |    2 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 |     2123 | 23.625 |        23.625 |    3 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 |     2121 |   25.2 |          25.2 |    1 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 |     2121 |   25.2 |          25.2 |    2 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 |     2121 |   25.2 |          25.2 |    3 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 | 41617003 |    111 |           111 |    1 | 3416136692 | 2821005717 |          0
 2821016412 | OOPT-CUR416.17-OGM1 | 41617003 |    111 |           111 |    2 | 3416136692 | 2821005717 |          0
 2821016412 | OOPT-CUR416.17-OGM1 | 41617003 |    111 |           111 |    3 | 3416136692 | 2821005717 |          0
 2821016412 | OOPT-CUR416.17-OGM1 |     1356 |   1575 |          1575 |    1 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 |     1356 |   1575 |          1575 |    2 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM1 |     1356 |   1575 |          1575 |    3 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 |     2122 |   9.35 |          9.35 |    1 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 |     2122 |   9.35 |          9.35 |    2 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 |     2122 |   9.35 |          9.35 |    3 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 |     1978 |    9.9 |           9.9 |    1 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 |     1978 |    9.9 |           9.9 |    2 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 |     1978 |    9.9 |           9.9 |    3 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 | 41617002 |     11 |            11 |    1 | 3416136692 | 2821005717 |          0
 2821016412 | OOPT-CUR416.17-OGM2 | 41617002 |     11 |            11 |    2 | 3416136692 | 2821005717 |          0
 2821016412 | OOPT-CUR416.17-OGM2 | 41617002 |     11 |            11 |    3 | 3416136692 | 2821005717 |          0
 2821016412 | OOPT-CUR416.17-OGM2 |     2123 | 12.375 |        12.375 |    1 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 |     2123 | 12.375 |        12.375 |    2 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 |     2123 | 12.375 |        12.375 |    3 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 |     2121 |   13.2 |          13.2 |    1 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 |     2121 |   13.2 |          13.2 |    2 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 |     2121 |   13.2 |          13.2 |    3 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 | 41617003 |     35 |            35 |    1 | 3416136692 | 2821005717 |          0
 2821016412 | OOPT-CUR416.17-OGM2 | 41617003 |     35 |            35 |    2 | 3416136692 | 2821005717 |          0
 2821016412 | OOPT-CUR416.17-OGM2 | 41617003 |     35 |            35 |    3 | 3416136692 | 2821005717 |          0
 2821016412 | OOPT-CUR416.17-OGM2 |     1356 |    825 |           825 |    1 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 |     1356 |    825 |           825 |    2 | 3416136692 | 2821005717 |          1
 2821016412 | OOPT-CUR416.17-OGM2 |     1356 |    825 |           825 |    3 | 3416136692 | 2821005717 |          1
 2821939933 |                     |     1356 |      0 |             0 |    1 | 3416166483 | 2821929238 |          1
 2821939933 |                     |     1356 |      0 |             0 |    2 | 3416166483 | 2821929238 |          1
 2821939933 |                     |     1356 |      0 |             0 |    3 | 3416166483 | 2821929238 |          1
 2821939933 |                     |     1978 |      0 |             0 |    1 | 3416166483 | 2821929238 |          1
 2821939933 |                     |     1978 |      0 |             0 |    2 | 3416166483 | 2821929238 |          1
 2821939933 |                     |     1978 |      0 |             0 |    3 | 3416166483 | 2821929238 |          1
 2821939933 |                     | 41618002 |      0 |             0 |    1 | 3416166483 | 2821929238 |          0
 2821939933 |                     | 41618002 |      0 |             0 |    2 | 3416166483 | 2821929238 |          0
 2821939933 |                     | 41618002 |      0 |             0 |    3 | 3416166483 | 2821929238 |          0
 2821939933 |                     |     1978 |   28.8 |          28.8 |  101 | 3416166483 | 2821929238 |          1
 2821939933 |                     |     1978 |   28.8 |          28.8 |  102 | 3416166483 | 2821929238 |          1
 2821939933 |                     |     1978 |   28.8 |          28.8 |  103 | 3416166483 | 2821929238 |          1
 2821939933 |                     | 41618002 |     32 |            32 |  101 | 3416166483 | 2821929238 |          0
 2821939933 |                     | 41618002 |     32 |            32 |  102 | 3416166483 | 2821929238 |          0
 2821939933 |                     | 41618002 |     32 |            32 |  103 | 3416166483 | 2821929238 |          0
 2821939933 |                     |     1356 |   2400 |          2400 |  101 | 3416166483 | 2821929238 |          1
 2821939933 |                     |     1356 |   2400 |          2400 |  102 | 3416166483 | 2821929238 |          1
 2821939933 |                     |     1356 |   2400 |          2400 |  103 | 3416166483 | 2821929238 |          1
 2821939933 | OOPT-CUR416.18-OGM1 |     1978 |   18.9 |          18.9 |    1 | 3416166483 | 2821929238 |          1
 2821939933 | OOPT-CUR416.18-OGM1 |     1978 |   18.9 |          18.9 |    2 | 3416166483 | 2821929238 |          1
 2821939933 | OOPT-CUR416.18-OGM1 |     1978 |   18.9 |          18.9 |    3 | 3416166483 | 2821929238 |          1
 2821939933 | OOPT-CUR416.18-OGM1 | 41618002 |     21 |            21 |    1 | 3416166483 | 2821929238 |          0
 2821939933 | OOPT-CUR416.18-OGM1 | 41618002 |     21 |            21 |    2 | 3416166483 | 2821929238 |          0
 2821939933 | OOPT-CUR416.18-OGM1 | 41618002 |     21 |            21 |    3 | 3416166483 | 2821929238 |          0
 2821939933 | OOPT-CUR416.18-OGM1 |     1356 |   1575 |          1575 |    1 | 3416166483 | 2821929238 |          1
 2821939933 | OOPT-CUR416.18-OGM1 |     1356 |   1575 |          1575 |    2 | 3416166483 | 2821929238 |          1
 2821939933 | OOPT-CUR416.18-OGM1 |     1356 |   1575 |          1575 |    3 | 3416166483 | 2821929238 |          1
 2821939933 | OOPT-CUR416.18-OGM2 |     1978 |    9.9 |           9.9 |    1 | 3416166483 | 2821929238 |          1
 2821939933 | OOPT-CUR416.18-OGM2 |     1978 |    9.9 |           9.9 |    2 | 3416166483 | 2821929238 |          1
 2821939933 | OOPT-CUR416.18-OGM2 |     1978 |    9.9 |           9.9 |    3 | 3416166483 | 2821929238 |          1
 2821939933 | OOPT-CUR416.18-OGM2 | 41618002 |     11 |            11 |    1 | 3416166483 | 2821929238 |          0
