 ordergroup |  ordergroupmember   |   dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
 ordergroup |  ordergroupmember   |    dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
------------+---------------------+------------+------------+---------------------+---------------------+---------------------+---------------------+---------------+------------+-----------+------------+-----------+---------------------+---------------------+---------------------+-------------+----------+--------+---------------+------------------+------------------+---------------------+-----------+----------------+-----------+------------------+--------------------+------------+----------------+------------------+-----------+------------+-----------------+---------------------+-----------------+------------------+----------
 3674648251 |                     | 3674637556 |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             4 |                4 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 3293245723 |                 |                   1 |               0 |                1 |        2
 3674648251 | OOPT-GPO506.01-OGM1 | 3674637556 | 1365463223 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3293245723 |                 |                   1 |               0 |                0 |        3
 3674648251 | OOPT-GPO506.01-OGM2 | 3674637556 | 1365463224 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3293245723 |                 |                   1 |               0 |                0 |        3
 3675571772 |                     | 3675561077 |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             4 |                4 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 2782711546 |                 |                   1 |               0 |                1 |        2
 3675571772 | OOPT-GPO506.02-OGM1 | 3675561077 | 1365493014 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2782711546 |                 |                   1 |               0 |                0 |        3
 3675571772 | OOPT-GPO506.02-OGM2 | 3675561077 | 1365493015 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2782711546 |                 |                   1 |               0 |                0 |        3
 3679265856 |                     | 3679255161 |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             4 |                4 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 740574840  |                 |                   1 |               0 |                1 |        2
 3679265856 | OOPT-GPO506.06-OGM1 | 3679255161 | 1365612178 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 740574840  |                 |                   1 |               0 |                0 |        3
 3679265856 | OOPT-GPO506.06-OGM2 | 3679255161 | 1365612179 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 740574840  |                 |                   1 |               0 |                0 |        3
 3682036419 |                     | 3682025724 |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             4 |                4 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 3503939603 |                 |                   1 |               0 |                1 |        2
 3682036419 | OOPT-GPO506.09-OGM1 | 3682025724 | 1365701551 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3503939603 |                 |                   1 |               0 |                0 |        3
 3682036419 | OOPT-GPO506.09-OGM2 | 3682025724 | 1365701552 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3503939603 |                 |                   1 |               0 |                0 |        3
 3702353881 |                     | 3702343186 |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             4 |                4 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 862122303  |                 |                   1 |               0 |                1 |        2
 3702353881 | OOPT-GPO506.10-OGM1 | 3702343186 | 1366356953 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 862122303  |                 |                   1 |               0 |                0 |        3
 3702353881 | OOPT-GPO506.10-OGM2 | 3702343186 | 1366356954 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-22 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       18720 |        0 |      5 |             2 |                2 |            18720 | 2006-11-22 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 862122303  |                 |                   1 |               0 |                0 |        3
(15 rows)

 ordergroup |  ordergroupmember   | dest |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
------------+---------------------+------+------------+---------------------+---------------------+---------------------+---------------------+---------------+------------+-----------+------------+-----------+---------------------+---------------------+---------------------+-------------+----------+--------+---------------+------------------+------------------+---------------------+-----------+----------------+-----------+------------------+--------------------+------------+----------------+------------------+-----------+------------+-----------------+---------------------+-----------------+------------------+----------
