 ordergroup | transmode  |  qty  |   uom    | currencysw 
 3744581068 | 2145875308  |      30 | 13812002 |          0
 3744581068 | 2145875308  |      30 | 13812003 |          0
 3744581069 | 2145875308  |      30 | 13812002 |          0
 3744581069 | 2145875308  |      30 | 13812003 |          0
 3746428110 | 1124806954  |      30 | 13814002 |          0
 3746428110 | 1124806954  |      30 | 13814003 |          0
 3746428111 | 1124806954  |      30 | 13814002 |          0
 3746428111 | 1124806954  |      30 | 13814003 |          0
 3747351631 | 614272777   |      30 | 13815002 |          0
 3747351631 | 614272777   |      30 | 13815003 |          0
 3747351632 | 614272777   |      30 | 13815002 |          0
 3747351632 | 614272777   |      30 | 13815003 |          0
 3748275152 | 51301254    |      28 | 13816002 |          0
 3748275153 | 51301254    |      32 | 13816002 |          0
 3748275153 | 51301254    |      24 | 13816002 |          0
 3771363177 | 764056799   |      32 | 13820002 |          0
 3771363177 | 764056799   |      24 | 13820002 |          0
 3771363178 | 764056799   |      32 | 13820002 |          0
 3771363178 | 764056799   |      24 | 13820002 |          0
 3772286698 | 4009719180  |      30 | 13821002 |          0
 3772286698 | 4009719180  |      30 | 13821003 |          0
 3772286698 | 4009719180  |      30 | 13821002 |          0
 3772286698 | 4009719180  |      30 | 13821003 |          0
 3772286698 | 4009719180  |      30 | 13821002 |          0
 3772286698 | 4009719180  |      30 | 13821003 |          0
 2408340402 | 1109939142  |      66 | 33902002 |          0
 2410187444 | 88870788    |      66 | 33904002 |          0
 2412034486 | 3362769728  |      66 | 33906002 |          0
 4144513848 | 1124244608  |      70 | 15864001 |          0
 4144513848 | 1124244608  |    10.5 | 15864004 |          0
 2002493798 | 3994086098  |     150 | 15526001 |          0
 3568149080 | 3201337694  |      85 | 16504001 |          0
 3568149080 | 3201337694  |      85 | 16504001 |          0
 3568149080 | 3201337694  |      82 | 16504001 |          0
 1216887862 | 121007620   |      30 | 13705002 |          0
 1216887862 | 121007620   |      30 | 13705003 |          0
 1216887862 | 121007620   |      30 | 13705002 |          0
 1216887862 | 121007620   |      30 | 13705003 |          0
 1216887862 | 121007620   |      30 | 13705002 |          0
 1216887862 | 121007620   |      30 | 13705003 |          0
 1216887862 | 121007620   |      30 | 13705002 |          0
 1216887862 | 121007620   |      30 | 13705003 |          0
 1240899408 | 4026988200  |      24 | 13710002 |          0
 1240899408 | 4026988200  |      24 | 13710003 |          0
 3280751610 | 2647189116  |      15 | 50906002 |          0
 3280751610 | 2647189116  |      15 | 50906003 |          0
 3280751610 | 2647189116  |       1 | 50906002 |          0
 3280751610 | 2647189116  |       1 | 50906003 |          0
 4056108989 | 678623963   |     250 |   100002 |          0
 4056108989 | 678623963   |      77 |   100002 |          0
 62074456   | 2176332448  |      30 | 16221004 |          0
 62997977   | 1665798273  |      30 | 16222004 |          0
 64845019   | 644729919   |      30 | 16224004 |          0
 65768540   | 134195742   |      30 | 16225004 |          0
 67615582   | 3408094682  |      16 | 16227004 |          0
 68539103   | 2897560505  |      30 | 16228004 |          0
 93474170   | 1998039616  |    22.5 | 16234004 |          0
 95321212   | 976971262   |    22.5 | 16236004 |          0
 129291400  | 12345678912 |     150 | 13518002 |          0
 156997030  | 976897292   |      25 | 13527002 |          0
 156997030  | 976897292   |       7 | 13527002 |          0
 160046984  | 1210033010  |     100 | 31801002 |          0
 160046984  | 1210033010  |      50 | 31801003 |          0
 160046984  | 1210033010  |     100 | 31801002 |          0
 160046984  | 1210033010  |      50 | 31801003 |          0
 162817547  | 3973397773  |     100 | 31804002 |          0
 162817547  | 3973397773  |      50 | 31804003 |          0
 162817547  | 3973397773  |     100 | 31804002 |          0
 162817547  | 3973397773  |      50 | 31804003 |          0
 162817547  | 3973397773  |      63 | 31804002 |          0
 162817547  | 3973397773  |    31.5 | 31804003 |          0
 163741068  | 3462863596  |     100 | 31805002 |          0
 163741068  | 3462863596  |      50 | 31805003 |          0
 163741068  | 3462863596  |     100 | 31805002 |          0
 163741068  | 3462863596  |      50 | 31805003 |          0
 164664589  | 2952329419  |     100 | 31806002 |          0
 164664589  | 2952329419  |      50 | 31806003 |          0
 164664589  | 2952329419  |     100 | 31806002 |          0
 164664589  | 2952329419  |      50 | 31806003 |          0
 164664589  | 2952329419  |      63 | 31806002 |          0
 164664589  | 2952329419  |    31.5 | 31806003 |          0
 165588110  | 2441795242  |     100 | 31807002 |          0
 165588110  | 2441795242  |      50 | 31807003 |          0
 165588110  | 2441795242  |     100 | 31807002 |          0
 165588110  | 2441795242  |      50 | 31807003 |          0
 1217218097 | 202303785   |      50 | 32104001 |          0
 1217218097 | 202303785   |      50 | 32104001 |          0
 1217218097 | 202303785   |      12 | 32104001 |          0
 1219065139 | 3476202725  |      40 | 32106001 |          0
 1219065139 | 3476202725  |      40 | 32106001 |          0
 1219065139 | 3476202725  |      32 | 32106001 |          0
 1242153164 | 3597750188  |      50 | 32110001 |          0
 1242153164 | 3597750188  |      50 | 32110001 |          0
 1242153164 | 3597750188  |      45 | 32110001 |          0
 1243076685 | 3087216011  |      50 | 32111001 |          0
 1243076685 | 3087216011  |      50 | 32111001 |          0
 1243076685 | 3087216011  |      44 | 32111001 |          0
 3580004336 | 2147792070  |      52 | 50701002 |          0
 3580004336 | 2147792070  |      52 | 50701003 |          0
 3581851378 | 1126723718  |      52 | 50703002 |          0
 3581851378 | 1126723718  |      52 | 50703003 |          0
 3584621941 | 3890088481  |      52 | 50706002 |          0
 3584621941 | 3890088481  |      52 | 50706003 |          0
 3587392504 | 2358485950  |      52 | 50709002 |          0
 3587392504 | 2358485950  |      52 | 50709003 |          0
 3607709966 | 4011635944  |      52 | 50710002 |          0
 3607709966 | 4011635944  |      52 | 50710003 |          0
 1911903019 | 2270454744  |      48 | 33317002 |          0
 1911903019 | 2270454744  |      48 | 33317003 |          0
 3674648251 | 3293245723  |      52 | 50601002 |          0
 3674648251 | 3293245723  |      52 | 50601003 |          0
 3675571772 | 2782711546  |      52 | 50602002 |          0
 3675571772 | 2782711546  |      52 | 50602003 |          0
 3679265856 | 740574840   |      52 | 50606002 |          0
 3679265856 | 740574840   |      52 | 50606003 |          0
 3682036419 | 3503939603  |      52 | 50609002 |          0
 3682036419 | 3503939603  |      52 | 50609003 |          0
 3702353881 | 862122303   |      52 | 50610002 |          0
 3702353881 | 862122303   |      52 | 50610003 |          0
 4227647536 | 1793838216  |      37 | 33520002 |          0
 3841134680 | 2524601182  |     360 | 32401002 |          0
 3841134680 | 2524601182  |     360 | 32401003 |          0
 3842058201 | 2014067007  |     360 | 32402002 |          0
 3842058201 | 2014067007  |     360 | 32402003 |          0
 3842981722 | 1503532830  |     360 | 32403002 |          0
 3842981722 | 1503532830  |     360 | 32403003 |          0
 3843905243 | 992998653   |     360 | 32404002 |          0
 3843905243 | 992998653   |     360 | 32404003 |          0
 3844828764 | 482464476   |     500 | 32405001 |          0
 3844828764 | 482464476   |     500 | 32405003 |          0
 3844828764 | 482464476   |     300 | 32405001 |          0
 3844828764 | 482464476   |     300 | 32405003 |          0
 3845752285 | 4266897593  |     360 | 32406002 |          0
 3845752285 | 4266897593  |     360 | 32406003 |          0
 3846675806 | 3756363416  |     360 | 32407002 |          0
 3846675806 | 3756363416  |     360 | 32407003 |          0
 3868840310 | 93477762    |     360 | 32410002 |          0
 3868840310 | 93477762    |     360 | 32410003 |          0
 3871610873 | 2856842525  |      52 | 32413002 |          0
 3871610873 | 2856842525  |      52 | 32413003 |          0
 2786846135 | 3050751135  |    9300 |     1356 |          1
 2787769656 | 2540216958  |     220 | 41602002 |          0
 2788693177 | 2029682783  |   16500 |     1356 |          1
 2788693177 | 2029682783  |     198 |     1978 |          1
 2789616698 | 1519148606  |     225 |     1978 |          1
 2789616698 | 1519148606  |   183.6 |     1978 |          1
 2790540219 | 1008614429  |   111.6 |     1978 |          1
 2791463740 | 498080252   |   11700 |     1356 |          1
 2792387261 | 4282513369  |     156 | 41607002 |          0
 2793310782 | 3771979192  |   11700 |     1356 |          1
 2793310782 | 3771979192  |   140.4 |     1978 |          1
 2793310782 | 3771979192  |     156 | 41608002 |          0
 2816398807 | 3893526655  |      90 |     1840 |          1
 2816398807 | 3893526655  |      34 |     1840 |          1
 2818245849 | 2872458301  |      92 | 41614002 |          0
 2819169370 | 2361924124  |    9300 | 41615001 |          1
 2819169370 | 2361924124  |   111.6 | 41615002 |          1
 2819169370 | 2361924124  |     124 | 41615002 |          0
 2820092891 | 1851389949  |    6900 |     1356 |          1
 2820092891 | 1851389949  |      92 | 41616002 |          0
 2821016412 | 1340855772  |    2400 |     1356 |          1
 2821016412 | 1340855772  |    28.8 |     1978 |          1
 2821016412 | 1340855772  |    38.4 |     2121 |          1
 2821016412 | 1340855772  |    27.2 |     2122 |          1
 2821016412 | 1340855772  |      36 |     2123 |          1
 2821016412 | 1340855772  |      32 | 41617002 |          0
 2821016412 | 1340855772  |     146 | 41617003 |          0
 2821939933 | 830321595   |    2400 |     1356 |          1
 2821939933 | 830321595   |    28.8 |     1978 |          1
 2821939933 | 830321595   |      32 | 41618002 |          0
 2822863454 | 319787418   |   12450 |     1356 |          1
 2822863454 | 319787418   |   149.4 |     1978 |          1
 2822863454 | 319787418   |    9900 |     1356 |          1
 2822863454 | 319787418   |   118.8 |     1978 |          1
 2815475286 | 109093538   | 16432.5 |     1356 |          1
 2815475286 | 109093538   |  197.19 |     1978 |          1
 2815475286 | 109093538   |  2002.5 |     1356 |          1
 2815475286 | 109093538   |   24.03 |     1978 |          1
 2815475286 | 109093538   |      15 |     1356 |          1
 2815475286 | 109093538   |    0.18 |     1978 |          1
 3872534394 | 2346308348  |      52 | 32414002 |          0
 3872534394 | 2346308348  |      52 | 32414003 |          0
 3874381436 | 1325239996  |     360 | 32416002 |          0
 3874381436 | 1325239996  |     360 | 32416003 |          0
 3876228478 | 304171642   |     360 | 32418002 |          0
 3876228478 | 304171642   |     360 | 32418003 |          0
 3252549782 | 1043628130  |      52 | 50801002 |          0
 3252549782 | 1043628130  |      52 | 50801003 |          0
 3254396824 | 22559776    |      52 | 50803002 |          0
 3254396824 | 22559776    |      52 | 50803003 |          0
 3255320345 | 3806992893  |      52 | 50804002 |          0
 3255320345 | 3806992893  |      52 | 50804003 |          0
 3259014429 | 1764856187  |     360 | 50808002 |          0
 3259014429 | 1764856187  |     360 | 50808003 |          0
 3280255412 | 2907472002  |     260 | 50810002 |          0
 3280255412 | 2907472002  |     260 | 50810003 |          0
 3280255413 | 2907472002  |     180 | 50810002 |          0
 3280255413 | 2907472002  |     180 | 50810003 |          0
 3282102454 | 1886403650  |     360 | 50812002 |          0
 3282102454 | 1886403650  |     360 | 50812003 |          0
 3283949496 | 865335296   |     360 | 50814002 |          0
 3283949496 | 865335296   |     360 | 50814003 |          0
 3285796538 | 4139234236  |     360 | 50816002 |          0
 3285796538 | 4139234236  |     360 | 50816003 |          0
 3287643580 | 3118165882  |     100 | 50818002 |          0
 3287643580 | 3118165882  |     100 | 50818003 |          0
 3287643580 | 3118165882  |     100 | 50818002 |          0
 3287643580 | 3118165882  |     100 | 50818003 |          0
